# Assembly name:  ASM161421v1
# Organism name:  Nannochloropsis gaditana (eukaryotes)
# Infraspecific name:  strain=CCMP527
# Taxid:          72520
# BioSample:      SAMN04613695
# BioProject:     PRJNA65109
# Submitter:      Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences
# Date:           2016-04-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    AFGN01
# Assembly method: Velvet v. 1.0.14
# Genome coverage: 30x
# Sequencing technology: Illumina GA IIx
# GenBank assembly accession: GCA_001614215.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_001614265.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
contig4850	unplaced-scaffold	na	na	AFGN01001919.1	<>	na	Primary Assembly	376	na
contig4854	unplaced-scaffold	na	na	AFGN01001920.1	<>	na	Primary Assembly	616	na
contig4855	unplaced-scaffold	na	na	AFGN01001921.1	<>	na	Primary Assembly	2075	na
contig4866	unplaced-scaffold	na	na	AFGN01001922.1	<>	na	Primary Assembly	1874	na
contig4879	unplaced-scaffold	na	na	AFGN01001923.1	<>	na	Primary Assembly	519	na
contig4884_1	unplaced-scaffold	na	na	AFGN01001924.1	<>	na	Primary Assembly	1915	na
contig4884_2	unplaced-scaffold	na	na	AFGN01001925.1	<>	na	Primary Assembly	1771	na
contig4884_3	unplaced-scaffold	na	na	AFGN01001926.1	<>	na	Primary Assembly	347	na
contig4891	unplaced-scaffold	na	na	AFGN01001927.1	<>	na	Primary Assembly	2646	na
contig4895	unplaced-scaffold	na	na	AFGN01001928.1	<>	na	Primary Assembly	555	na
contig4899	unplaced-scaffold	na	na	AFGN01001929.1	<>	na	Primary Assembly	2028	na
contig4910_2	unplaced-scaffold	na	na	AFGN01001930.1	<>	na	Primary Assembly	2691	na
contig4911	unplaced-scaffold	na	na	AFGN01001931.1	<>	na	Primary Assembly	771	na
contig4918_1	unplaced-scaffold	na	na	AFGN01001932.1	<>	na	Primary Assembly	4665	na
contig4918_2	unplaced-scaffold	na	na	AFGN01001933.1	<>	na	Primary Assembly	916	na
contig4919	unplaced-scaffold	na	na	AFGN01001934.1	<>	na	Primary Assembly	233	na
contig4926	unplaced-scaffold	na	na	AFGN01001935.1	<>	na	Primary Assembly	6238	na
contig4935	unplaced-scaffold	na	na	AFGN01001936.1	<>	na	Primary Assembly	3168	na
contig4947	unplaced-scaffold	na	na	AFGN01001937.1	<>	na	Primary Assembly	3128	na
contig4948	unplaced-scaffold	na	na	AFGN01001938.1	<>	na	Primary Assembly	2315	na
contig4950	unplaced-scaffold	na	na	AFGN01001939.1	<>	na	Primary Assembly	202	na
contig4959	unplaced-scaffold	na	na	AFGN01001940.1	<>	na	Primary Assembly	1064	na
contig4964	unplaced-scaffold	na	na	AFGN01001941.1	<>	na	Primary Assembly	2173	na
contig4965_1	unplaced-scaffold	na	na	AFGN01001942.1	<>	na	Primary Assembly	673	na
contig4965_2	unplaced-scaffold	na	na	AFGN01001943.1	<>	na	Primary Assembly	72999	na
contig4965_3	unplaced-scaffold	na	na	AFGN01001944.1	<>	na	Primary Assembly	8059	na
contig4966	unplaced-scaffold	na	na	AFGN01001945.1	<>	na	Primary Assembly	3214	na
contig4972_1	unplaced-scaffold	na	na	AFGN01001946.1	<>	na	Primary Assembly	10368	na
contig4972_2	unplaced-scaffold	na	na	AFGN01001947.1	<>	na	Primary Assembly	4341	na
contig4974	unplaced-scaffold	na	na	AFGN01001948.1	<>	na	Primary Assembly	2468	na
contig4979	unplaced-scaffold	na	na	AFGN01001949.1	<>	na	Primary Assembly	1835	na
contig4981	unplaced-scaffold	na	na	AFGN01001950.1	<>	na	Primary Assembly	1436	na
contig4985_1	unplaced-scaffold	na	na	AFGN01001951.1	<>	na	Primary Assembly	1507	na
contig4985_2	unplaced-scaffold	na	na	AFGN01001952.1	<>	na	Primary Assembly	268	na
contig4985_3	unplaced-scaffold	na	na	AFGN01001953.1	<>	na	Primary Assembly	1072	na
contig4985_4	unplaced-scaffold	na	na	AFGN01001954.1	<>	na	Primary Assembly	794	na
contig4986	unplaced-scaffold	na	na	AFGN01001955.1	<>	na	Primary Assembly	2366	na
contig4988_1	unplaced-scaffold	na	na	AFGN01001956.1	<>	na	Primary Assembly	408	na
contig4988_2	unplaced-scaffold	na	na	AFGN01001957.1	<>	na	Primary Assembly	2921	na
contig4989	unplaced-scaffold	na	na	AFGN01001958.1	<>	na	Primary Assembly	1270	na
contig4991	unplaced-scaffold	na	na	AFGN01001959.1	<>	na	Primary Assembly	3194	na
contig4994	unplaced-scaffold	na	na	AFGN01001960.1	<>	na	Primary Assembly	3020	na
contig4995	unplaced-scaffold	na	na	AFGN01001961.1	<>	na	Primary Assembly	933	na
contig4996_1	unplaced-scaffold	na	na	AFGN01001962.1	<>	na	Primary Assembly	6462	na
contig4996_2	unplaced-scaffold	na	na	AFGN01001963.1	<>	na	Primary Assembly	1499	na
contig4997	unplaced-scaffold	na	na	AFGN01001964.1	<>	na	Primary Assembly	1421	na
contig4999	unplaced-scaffold	na	na	AFGN01001965.1	<>	na	Primary Assembly	526	na
contig5002	unplaced-scaffold	na	na	AFGN01001966.1	<>	na	Primary Assembly	3026	na
contig5004	unplaced-scaffold	na	na	AFGN01001967.1	<>	na	Primary Assembly	4026	na
contig5013	unplaced-scaffold	na	na	AFGN01001968.1	<>	na	Primary Assembly	3719	na
contig5014	unplaced-scaffold	na	na	AFGN01001969.1	<>	na	Primary Assembly	4622	na
contig5019	unplaced-scaffold	na	na	AFGN01001970.1	<>	na	Primary Assembly	2431	na
contig5025_1	unplaced-scaffold	na	na	AFGN01001971.1	<>	na	Primary Assembly	2281	na
contig5025_2	unplaced-scaffold	na	na	AFGN01001972.1	<>	na	Primary Assembly	2437	na
contig5028_1	unplaced-scaffold	na	na	AFGN01001973.1	<>	na	Primary Assembly	862	na
contig5028_2	unplaced-scaffold	na	na	AFGN01001974.1	<>	na	Primary Assembly	2282	na
contig5029_1	unplaced-scaffold	na	na	AFGN01001975.1	<>	na	Primary Assembly	868	na
contig5029_2	unplaced-scaffold	na	na	AFGN01001976.1	<>	na	Primary Assembly	28020	na
contig5029_3	unplaced-scaffold	na	na	AFGN01001977.1	<>	na	Primary Assembly	318	na
contig5029_4	unplaced-scaffold	na	na	AFGN01001978.1	<>	na	Primary Assembly	9639	na
contig5039_1	unplaced-scaffold	na	na	AFGN01001979.1	<>	na	Primary Assembly	13223	na
contig5039_2	unplaced-scaffold	na	na	AFGN01001980.1	<>	na	Primary Assembly	2874	na
contig5039_3	unplaced-scaffold	na	na	AFGN01001981.1	<>	na	Primary Assembly	23412	na
contig5039_4	unplaced-scaffold	na	na	AFGN01001982.1	<>	na	Primary Assembly	1577	na
contig5039_5	unplaced-scaffold	na	na	AFGN01001983.1	<>	na	Primary Assembly	773	na
contig5039_6	unplaced-scaffold	na	na	AFGN01001984.1	<>	na	Primary Assembly	29398	na
contig5039_7	unplaced-scaffold	na	na	AFGN01001985.1	<>	na	Primary Assembly	21038	na
contig5039_8	unplaced-scaffold	na	na	AFGN01001986.1	<>	na	Primary Assembly	16642	na
contig5039_9	unplaced-scaffold	na	na	AFGN01001987.1	<>	na	Primary Assembly	11072	na
contig5039_10	unplaced-scaffold	na	na	AFGN01001988.1	<>	na	Primary Assembly	1667	na
contig5043	unplaced-scaffold	na	na	AFGN01001989.1	<>	na	Primary Assembly	426	na
contig5046	unplaced-scaffold	na	na	AFGN01001990.1	<>	na	Primary Assembly	574	na
contig5047	unplaced-scaffold	na	na	AFGN01001991.1	<>	na	Primary Assembly	1630	na
contig5048	unplaced-scaffold	na	na	AFGN01001992.1	<>	na	Primary Assembly	1249	na
contig5059	unplaced-scaffold	na	na	AFGN01001993.1	<>	na	Primary Assembly	1587	na
contig5061	unplaced-scaffold	na	na	AFGN01001994.1	<>	na	Primary Assembly	1785	na
contig5064	unplaced-scaffold	na	na	AFGN01001995.1	<>	na	Primary Assembly	1348	na
contig5066	unplaced-scaffold	na	na	AFGN01001996.1	<>	na	Primary Assembly	532	na
contig5068	unplaced-scaffold	na	na	AFGN01001997.1	<>	na	Primary Assembly	1332	na
contig5073	unplaced-scaffold	na	na	AFGN01001998.1	<>	na	Primary Assembly	1245	na
contig5074	unplaced-scaffold	na	na	AFGN01001999.1	<>	na	Primary Assembly	519	na
contig5075	unplaced-scaffold	na	na	AFGN01002000.1	<>	na	Primary Assembly	2495	na
contig5077	unplaced-scaffold	na	na	AFGN01002001.1	<>	na	Primary Assembly	2589	na
contig5081	unplaced-scaffold	na	na	AFGN01002002.1	<>	na	Primary Assembly	918	na
contig5084	unplaced-scaffold	na	na	AFGN01002003.1	<>	na	Primary Assembly	1179	na
contig5085	unplaced-scaffold	na	na	AFGN01002004.1	<>	na	Primary Assembly	803	na
contig5087	unplaced-scaffold	na	na	AFGN01002005.1	<>	na	Primary Assembly	3031	na
contig5098	unplaced-scaffold	na	na	AFGN01002006.1	<>	na	Primary Assembly	582	na
contig5104	unplaced-scaffold	na	na	AFGN01002007.1	<>	na	Primary Assembly	3174	na
contig5116	unplaced-scaffold	na	na	AFGN01002008.1	<>	na	Primary Assembly	1750	na
contig5118	unplaced-scaffold	na	na	AFGN01002009.1	<>	na	Primary Assembly	491	na
contig5124	unplaced-scaffold	na	na	AFGN01002010.1	<>	na	Primary Assembly	2394	na
contig5140	unplaced-scaffold	na	na	AFGN01002011.1	<>	na	Primary Assembly	1598	na
contig5141	unplaced-scaffold	na	na	AFGN01002012.1	<>	na	Primary Assembly	4332	na
contig5142	unplaced-scaffold	na	na	AFGN01002013.1	<>	na	Primary Assembly	728	na
contig5149	unplaced-scaffold	na	na	AFGN01002014.1	<>	na	Primary Assembly	2911	na
contig5150	unplaced-scaffold	na	na	AFGN01002015.1	<>	na	Primary Assembly	2366	na
contig5151_1	unplaced-scaffold	na	na	AFGN01002016.1	<>	na	Primary Assembly	303	na
contig5151_2	unplaced-scaffold	na	na	AFGN01002017.1	<>	na	Primary Assembly	7859	na
contig5163	unplaced-scaffold	na	na	AFGN01002018.1	<>	na	Primary Assembly	2474	na
contig5178	unplaced-scaffold	na	na	AFGN01002019.1	<>	na	Primary Assembly	585	na
contig5179	unplaced-scaffold	na	na	AFGN01002020.1	<>	na	Primary Assembly	68701	na
contig5192	unplaced-scaffold	na	na	AFGN01002021.1	<>	na	Primary Assembly	858	na
contig5196	unplaced-scaffold	na	na	AFGN01002022.1	<>	na	Primary Assembly	729	na
contig5197	unplaced-scaffold	na	na	AFGN01002023.1	<>	na	Primary Assembly	267	na
contig5206_1	unplaced-scaffold	na	na	AFGN01002024.1	<>	na	Primary Assembly	1613	na
contig5206_2	unplaced-scaffold	na	na	AFGN01002025.1	<>	na	Primary Assembly	1417	na
contig5208	unplaced-scaffold	na	na	AFGN01002026.1	<>	na	Primary Assembly	11070	na
contig5209_1	unplaced-scaffold	na	na	AFGN01002027.1	<>	na	Primary Assembly	2441	na
contig5209_2	unplaced-scaffold	na	na	AFGN01002028.1	<>	na	Primary Assembly	2890	na
contig5210	unplaced-scaffold	na	na	AFGN01002029.1	<>	na	Primary Assembly	1158	na
contig5214	unplaced-scaffold	na	na	AFGN01002030.1	<>	na	Primary Assembly	2117	na
contig5218	unplaced-scaffold	na	na	AFGN01002031.1	<>	na	Primary Assembly	399	na
contig5220_1	unplaced-scaffold	na	na	AFGN01002032.1	<>	na	Primary Assembly	2134	na
contig5220_2	unplaced-scaffold	na	na	AFGN01002033.1	<>	na	Primary Assembly	625	na
contig5236	unplaced-scaffold	na	na	AFGN01002034.1	<>	na	Primary Assembly	726	na
contig5237_1	unplaced-scaffold	na	na	AFGN01002035.1	<>	na	Primary Assembly	652	na
contig5237_2	unplaced-scaffold	na	na	AFGN01002036.1	<>	na	Primary Assembly	351	na
contig5237_3	unplaced-scaffold	na	na	AFGN01002037.1	<>	na	Primary Assembly	6518	na
contig5238	unplaced-scaffold	na	na	AFGN01002038.1	<>	na	Primary Assembly	5430	na
contig5241_1	unplaced-scaffold	na	na	AFGN01002039.1	<>	na	Primary Assembly	27392	na
contig5241_2	unplaced-scaffold	na	na	AFGN01002040.1	<>	na	Primary Assembly	19782	na
contig5244	unplaced-scaffold	na	na	AFGN01002041.1	<>	na	Primary Assembly	1569	na
contig5245	unplaced-scaffold	na	na	AFGN01002042.1	<>	na	Primary Assembly	707	na
contig5246_1	unplaced-scaffold	na	na	AFGN01002043.1	<>	na	Primary Assembly	1468	na
contig5246_2	unplaced-scaffold	na	na	AFGN01002044.1	<>	na	Primary Assembly	2515	na
contig5247_2	unplaced-scaffold	na	na	AFGN01002045.1	<>	na	Primary Assembly	288	na
contig5247_3	unplaced-scaffold	na	na	AFGN01002046.1	<>	na	Primary Assembly	8615	na
contig5247_4	unplaced-scaffold	na	na	AFGN01002047.1	<>	na	Primary Assembly	2083	na
contig5248	unplaced-scaffold	na	na	AFGN01002048.1	<>	na	Primary Assembly	1019	na
contig5249_1	unplaced-scaffold	na	na	AFGN01002049.1	<>	na	Primary Assembly	660	na
contig5249_2	unplaced-scaffold	na	na	AFGN01002050.1	<>	na	Primary Assembly	1839	na
contig5253_1	unplaced-scaffold	na	na	AFGN01002051.1	<>	na	Primary Assembly	90480	na
contig5253_2	unplaced-scaffold	na	na	AFGN01002052.1	<>	na	Primary Assembly	1981	na
contig5253_3	unplaced-scaffold	na	na	AFGN01002053.1	<>	na	Primary Assembly	586	na
contig5253_4	unplaced-scaffold	na	na	AFGN01002054.1	<>	na	Primary Assembly	219	na
contig5253_6	unplaced-scaffold	na	na	AFGN01002055.1	<>	na	Primary Assembly	5943	na
contig5253_7	unplaced-scaffold	na	na	AFGN01002056.1	<>	na	Primary Assembly	25857	na
contig5254	unplaced-scaffold	na	na	AFGN01002057.1	<>	na	Primary Assembly	1103	na
contig5262	unplaced-scaffold	na	na	AFGN01002058.1	<>	na	Primary Assembly	1153	na
contig5268	unplaced-scaffold	na	na	AFGN01002059.1	<>	na	Primary Assembly	583	na
contig5269	unplaced-scaffold	na	na	AFGN01002060.1	<>	na	Primary Assembly	2148	na
contig5275_1	unplaced-scaffold	na	na	AFGN01002061.1	<>	na	Primary Assembly	2860	na
contig5275_2	unplaced-scaffold	na	na	AFGN01002062.1	<>	na	Primary Assembly	3333	na
contig5275_3	unplaced-scaffold	na	na	AFGN01002063.1	<>	na	Primary Assembly	4861	na
contig5275_4	unplaced-scaffold	na	na	AFGN01002064.1	<>	na	Primary Assembly	12378	na
contig5275_5	unplaced-scaffold	na	na	AFGN01002065.1	<>	na	Primary Assembly	829	na
contig5281	unplaced-scaffold	na	na	AFGN01002066.1	<>	na	Primary Assembly	5492	na
contig5282	unplaced-scaffold	na	na	AFGN01002067.1	<>	na	Primary Assembly	10269	na
contig5290	unplaced-scaffold	na	na	AFGN01002068.1	<>	na	Primary Assembly	2304	na
contig5291_1	unplaced-scaffold	na	na	AFGN01002069.1	<>	na	Primary Assembly	2742	na
contig5291_2	unplaced-scaffold	na	na	AFGN01002070.1	<>	na	Primary Assembly	606	na
contig5291_3	unplaced-scaffold	na	na	AFGN01002071.1	<>	na	Primary Assembly	759	na
contig5291_4	unplaced-scaffold	na	na	AFGN01002072.1	<>	na	Primary Assembly	8824	na
contig5300	unplaced-scaffold	na	na	AFGN01002073.1	<>	na	Primary Assembly	265	na
contig5301_1	unplaced-scaffold	na	na	AFGN01002074.1	<>	na	Primary Assembly	3092	na
contig5301_2	unplaced-scaffold	na	na	AFGN01002075.1	<>	na	Primary Assembly	5756	na
contig5311	unplaced-scaffold	na	na	AFGN01002076.1	<>	na	Primary Assembly	1451	na
contig5314	unplaced-scaffold	na	na	AFGN01002077.1	<>	na	Primary Assembly	848	na
contig5320	unplaced-scaffold	na	na	AFGN01002078.1	<>	na	Primary Assembly	630	na
contig5322_2	unplaced-scaffold	na	na	AFGN01002079.1	<>	na	Primary Assembly	3459	na
contig5328_1	unplaced-scaffold	na	na	AFGN01002080.1	<>	na	Primary Assembly	746	na
contig5328_2	unplaced-scaffold	na	na	AFGN01002081.1	<>	na	Primary Assembly	7787	na
contig5331	unplaced-scaffold	na	na	AFGN01002082.1	<>	na	Primary Assembly	1189	na
contig5333	unplaced-scaffold	na	na	AFGN01002083.1	<>	na	Primary Assembly	422	na
contig5334	unplaced-scaffold	na	na	AFGN01002084.1	<>	na	Primary Assembly	1309	na
contig5335_1	unplaced-scaffold	na	na	AFGN01002085.1	<>	na	Primary Assembly	3027	na
contig5335_2	unplaced-scaffold	na	na	AFGN01002086.1	<>	na	Primary Assembly	3369	na
contig5339	unplaced-scaffold	na	na	AFGN01002087.1	<>	na	Primary Assembly	820	na
contig5341	unplaced-scaffold	na	na	AFGN01002088.1	<>	na	Primary Assembly	468	na
contig5344	unplaced-scaffold	na	na	AFGN01002089.1	<>	na	Primary Assembly	2393	na
contig5345_1	unplaced-scaffold	na	na	AFGN01002090.1	<>	na	Primary Assembly	1213	na
contig5346	unplaced-scaffold	na	na	AFGN01002091.1	<>	na	Primary Assembly	225	na
contig5347	unplaced-scaffold	na	na	AFGN01002092.1	<>	na	Primary Assembly	2854	na
contig5349	unplaced-scaffold	na	na	AFGN01002093.1	<>	na	Primary Assembly	1138	na
contig5351	unplaced-scaffold	na	na	AFGN01002094.1	<>	na	Primary Assembly	615	na
contig5354	unplaced-scaffold	na	na	AFGN01002095.1	<>	na	Primary Assembly	1911	na
contig5357	unplaced-scaffold	na	na	AFGN01002096.1	<>	na	Primary Assembly	474	na
contig5360	unplaced-scaffold	na	na	AFGN01002097.1	<>	na	Primary Assembly	1254	na
contig5361_1	unplaced-scaffold	na	na	AFGN01002098.1	<>	na	Primary Assembly	222	na
contig5361_2	unplaced-scaffold	na	na	AFGN01002099.1	<>	na	Primary Assembly	2147	na
contig5364	unplaced-scaffold	na	na	AFGN01002100.1	<>	na	Primary Assembly	2068	na
contig5365	unplaced-scaffold	na	na	AFGN01002101.1	<>	na	Primary Assembly	472	na
contig5369_1	unplaced-scaffold	na	na	AFGN01002102.1	<>	na	Primary Assembly	716	na
contig5369_2	unplaced-scaffold	na	na	AFGN01002103.1	<>	na	Primary Assembly	4471	na
contig5375_1	unplaced-scaffold	na	na	AFGN01002104.1	<>	na	Primary Assembly	1319	na
contig5375_2	unplaced-scaffold	na	na	AFGN01002105.1	<>	na	Primary Assembly	439	na
contig5388_1	unplaced-scaffold	na	na	AFGN01002106.1	<>	na	Primary Assembly	361	na
contig5388_2	unplaced-scaffold	na	na	AFGN01002107.1	<>	na	Primary Assembly	2524	na
contig5391	unplaced-scaffold	na	na	AFGN01002108.1	<>	na	Primary Assembly	1083	na
contig5392	unplaced-scaffold	na	na	AFGN01002109.1	<>	na	Primary Assembly	3750	na
contig5393	unplaced-scaffold	na	na	AFGN01002110.1	<>	na	Primary Assembly	236	na
contig5394_1	unplaced-scaffold	na	na	AFGN01002111.1	<>	na	Primary Assembly	798	na
contig5394_2	unplaced-scaffold	na	na	AFGN01002112.1	<>	na	Primary Assembly	26441	na
contig5395	unplaced-scaffold	na	na	AFGN01002113.1	<>	na	Primary Assembly	2295	na
contig5397	unplaced-scaffold	na	na	AFGN01002114.1	<>	na	Primary Assembly	2595	na
contig5401	unplaced-scaffold	na	na	AFGN01002115.1	<>	na	Primary Assembly	10862	na
contig5407_1	unplaced-scaffold	na	na	AFGN01002116.1	<>	na	Primary Assembly	477	na
contig5407_2	unplaced-scaffold	na	na	AFGN01002117.1	<>	na	Primary Assembly	8277	na
contig5408	unplaced-scaffold	na	na	AFGN01002118.1	<>	na	Primary Assembly	1828	na
contig5410	unplaced-scaffold	na	na	AFGN01002119.1	<>	na	Primary Assembly	2428	na
contig5412_1	unplaced-scaffold	na	na	AFGN01002120.1	<>	na	Primary Assembly	14222	na
contig5412_2	unplaced-scaffold	na	na	AFGN01002121.1	<>	na	Primary Assembly	2196	na
contig5419_1	unplaced-scaffold	na	na	AFGN01002122.1	<>	na	Primary Assembly	4246	na
contig5419_2	unplaced-scaffold	na	na	AFGN01002123.1	<>	na	Primary Assembly	2987	na
contig5419_3	unplaced-scaffold	na	na	AFGN01002124.1	<>	na	Primary Assembly	3456	na
contig5421_1	unplaced-scaffold	na	na	AFGN01002125.1	<>	na	Primary Assembly	1370	na
contig5421_2	unplaced-scaffold	na	na	AFGN01002126.1	<>	na	Primary Assembly	6029	na
contig5421_3	unplaced-scaffold	na	na	AFGN01002127.1	<>	na	Primary Assembly	11611	na
contig5422	unplaced-scaffold	na	na	AFGN01002128.1	<>	na	Primary Assembly	1141	na
contig5423_1	unplaced-scaffold	na	na	AFGN01002129.1	<>	na	Primary Assembly	2390	na
contig5423_2	unplaced-scaffold	na	na	AFGN01002130.1	<>	na	Primary Assembly	200	na
contig5424_2	unplaced-scaffold	na	na	AFGN01002131.1	<>	na	Primary Assembly	750	na
contig5429	unplaced-scaffold	na	na	AFGN01002132.1	<>	na	Primary Assembly	2901	na
contig5440	unplaced-scaffold	na	na	AFGN01002133.1	<>	na	Primary Assembly	282	na
contig5444_1	unplaced-scaffold	na	na	AFGN01002134.1	<>	na	Primary Assembly	4831	na
contig5444_2	unplaced-scaffold	na	na	AFGN01002135.1	<>	na	Primary Assembly	3335	na
contig5445	unplaced-scaffold	na	na	AFGN01002136.1	<>	na	Primary Assembly	545	na
contig5460	unplaced-scaffold	na	na	AFGN01002137.1	<>	na	Primary Assembly	2245	na
contig5463	unplaced-scaffold	na	na	AFGN01002138.1	<>	na	Primary Assembly	536	na
contig5465	unplaced-scaffold	na	na	AFGN01002139.1	<>	na	Primary Assembly	709	na
contig5466	unplaced-scaffold	na	na	AFGN01002140.1	<>	na	Primary Assembly	1542	na
contig5467_1	unplaced-scaffold	na	na	AFGN01002141.1	<>	na	Primary Assembly	928	na
contig5467_2	unplaced-scaffold	na	na	AFGN01002142.1	<>	na	Primary Assembly	5423	na
contig5467_3	unplaced-scaffold	na	na	AFGN01002143.1	<>	na	Primary Assembly	1095	na
contig5493	unplaced-scaffold	na	na	AFGN01002144.1	<>	na	Primary Assembly	1092	na
contig5495_1	unplaced-scaffold	na	na	AFGN01002145.1	<>	na	Primary Assembly	17509	na
contig5495_2	unplaced-scaffold	na	na	AFGN01002146.1	<>	na	Primary Assembly	1666	na
contig5495_3	unplaced-scaffold	na	na	AFGN01002147.1	<>	na	Primary Assembly	301	na
contig5495_5	unplaced-scaffold	na	na	AFGN01002148.1	<>	na	Primary Assembly	43777	na
contig5495_6	unplaced-scaffold	na	na	AFGN01002149.1	<>	na	Primary Assembly	43014	na
contig5497	unplaced-scaffold	na	na	AFGN01002150.1	<>	na	Primary Assembly	517	na
contig5514_1	unplaced-scaffold	na	na	AFGN01002151.1	<>	na	Primary Assembly	1375	na
contig5514_2	unplaced-scaffold	na	na	AFGN01002152.1	<>	na	Primary Assembly	523	na
contig5514_3	unplaced-scaffold	na	na	AFGN01002153.1	<>	na	Primary Assembly	4200	na
contig5518_1	unplaced-scaffold	na	na	AFGN01002154.1	<>	na	Primary Assembly	1809	na
contig5527	unplaced-scaffold	na	na	AFGN01002155.1	<>	na	Primary Assembly	509	na
contig5531	unplaced-scaffold	na	na	AFGN01002156.1	<>	na	Primary Assembly	2483	na
contig5538	unplaced-scaffold	na	na	AFGN01002157.1	<>	na	Primary Assembly	540	na
contig5539	unplaced-scaffold	na	na	AFGN01002158.1	<>	na	Primary Assembly	2052	na
contig5542	unplaced-scaffold	na	na	AFGN01002159.1	<>	na	Primary Assembly	223	na
contig5549_1	unplaced-scaffold	na	na	AFGN01002160.1	<>	na	Primary Assembly	258	na
contig5549_2	unplaced-scaffold	na	na	AFGN01002161.1	<>	na	Primary Assembly	260	na
contig5551	unplaced-scaffold	na	na	AFGN01002162.1	<>	na	Primary Assembly	1265	na
contig5552	unplaced-scaffold	na	na	AFGN01002163.1	<>	na	Primary Assembly	470	na
contig5555	unplaced-scaffold	na	na	AFGN01002164.1	<>	na	Primary Assembly	690	na
contig5556_1	unplaced-scaffold	na	na	AFGN01002165.1	<>	na	Primary Assembly	4626	na
contig5556_2	unplaced-scaffold	na	na	AFGN01002166.1	<>	na	Primary Assembly	22832	na
contig5560_1	unplaced-scaffold	na	na	AFGN01002167.1	<>	na	Primary Assembly	5831	na
contig5560_2	unplaced-scaffold	na	na	AFGN01002168.1	<>	na	Primary Assembly	4780	na
contig5560_3	unplaced-scaffold	na	na	AFGN01002169.1	<>	na	Primary Assembly	2368	na
contig5560_4	unplaced-scaffold	na	na	AFGN01002170.1	<>	na	Primary Assembly	697	na
contig5567	unplaced-scaffold	na	na	AFGN01002171.1	<>	na	Primary Assembly	2543	na
contig5568	unplaced-scaffold	na	na	AFGN01002172.1	<>	na	Primary Assembly	4556	na
contig5572_1	unplaced-scaffold	na	na	AFGN01002173.1	<>	na	Primary Assembly	1513	na
contig5572_2	unplaced-scaffold	na	na	AFGN01002174.1	<>	na	Primary Assembly	12002	na
contig5585_1	unplaced-scaffold	na	na	AFGN01002175.1	<>	na	Primary Assembly	470	na
contig5585_2	unplaced-scaffold	na	na	AFGN01002176.1	<>	na	Primary Assembly	2507	na
contig5595	unplaced-scaffold	na	na	AFGN01002177.1	<>	na	Primary Assembly	5958	na
contig5596_1	unplaced-scaffold	na	na	AFGN01002178.1	<>	na	Primary Assembly	25625	na
contig5596_2	unplaced-scaffold	na	na	AFGN01002179.1	<>	na	Primary Assembly	8085	na
contig5596_3	unplaced-scaffold	na	na	AFGN01002180.1	<>	na	Primary Assembly	805	na
contig5596_5	unplaced-scaffold	na	na	AFGN01002181.1	<>	na	Primary Assembly	967	na
contig5596_6	unplaced-scaffold	na	na	AFGN01002182.1	<>	na	Primary Assembly	261	na
contig5596_7	unplaced-scaffold	na	na	AFGN01002183.1	<>	na	Primary Assembly	224	na
contig5596_8	unplaced-scaffold	na	na	AFGN01002184.1	<>	na	Primary Assembly	7911	na
contig5596_9	unplaced-scaffold	na	na	AFGN01002185.1	<>	na	Primary Assembly	1578	na
contig5596_10	unplaced-scaffold	na	na	AFGN01002186.1	<>	na	Primary Assembly	2921	na
