# Assembly name:  ASM24072v1
# Organism name:  Nannochloropsis gaditana CCMP526 (eukaryotes)
# Infraspecific name:  strain=CCMP526
# Taxid:          1093141
# BioSample:      SAMN02981382
# BioProject:     PRJNA73791
# Submitter:      Colorado School of Mines
# Date:           2012-01-04
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AGNI01
# Assembly method: Newbler v. 2.3; Velvet v. 1.0.19
# Genome coverage: 230x
# Sequencing technology: 454 GS FLX Titanium; Illumina GA IIx
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000240725.1
# RefSeq assembly accession: GCF_000240725.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000240735.1	GCF_000240735.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold1293	unplaced-scaffold	na	na	JH471854.1	=	NW_005802660.1	Primary Assembly	4024	na
scaffold1294	unplaced-scaffold	na	na	JH471855.1	=	NW_005802659.1	Primary Assembly	3939	na
scaffold1295	unplaced-scaffold	na	na	JH471856.1	=	NW_005802658.1	Primary Assembly	3885	na
scaffold1296	unplaced-scaffold	na	na	JH471857.1	=	NW_005802657.1	Primary Assembly	3841	na
scaffold1297	unplaced-scaffold	na	na	JH471858.1	=	NW_005802656.1	Primary Assembly	3835	na
scaffold1298	unplaced-scaffold	na	na	JH471859.1	=	NW_005802655.1	Primary Assembly	3822	na
scaffold1299	unplaced-scaffold	na	na	JH471860.1	=	NW_005802654.1	Primary Assembly	3797	na
scaffold1300	unplaced-scaffold	na	na	JH471861.1	=	NW_005802653.1	Primary Assembly	3782	na
scaffold1301	unplaced-scaffold	na	na	JH471862.1	=	NW_005802652.1	Primary Assembly	3781	na
scaffold1302	unplaced-scaffold	na	na	JH471863.1	=	NW_005802651.1	Primary Assembly	3780	na
scaffold1303	unplaced-scaffold	na	na	JH471864.1	=	NW_005802650.1	Primary Assembly	3763	na
scaffold1304	unplaced-scaffold	na	na	JH471865.1	=	NW_005802649.1	Primary Assembly	3760	na
scaffold1305	unplaced-scaffold	na	na	JH471866.1	=	NW_005802648.1	Primary Assembly	3757	na
scaffold1306	unplaced-scaffold	na	na	JH471867.1	=	NW_005802647.1	Primary Assembly	3750	na
scaffold1307	unplaced-scaffold	na	na	JH471868.1	=	NW_005802646.1	Primary Assembly	3746	na
scaffold1308	unplaced-scaffold	na	na	JH471869.1	=	NW_005802645.1	Primary Assembly	3691	na
scaffold1309	unplaced-scaffold	na	na	JH471870.1	=	NW_005802644.1	Primary Assembly	3684	na
scaffold1310	unplaced-scaffold	na	na	JH471871.1	=	NW_005802643.1	Primary Assembly	3671	na
scaffold1311	unplaced-scaffold	na	na	JH471872.1	=	NW_005802642.1	Primary Assembly	3664	na
scaffold1312	unplaced-scaffold	na	na	JH471873.1	=	NW_005802641.1	Primary Assembly	3659	na
scaffold1313	unplaced-scaffold	na	na	JH471874.1	=	NW_005802640.1	Primary Assembly	3612	na
scaffold1314	unplaced-scaffold	na	na	JH471875.1	=	NW_005802639.1	Primary Assembly	3587	na
scaffold1315	unplaced-scaffold	na	na	JH471876.1	=	NW_005802638.1	Primary Assembly	3575	na
scaffold1316	unplaced-scaffold	na	na	JH471877.1	=	NW_005802637.1	Primary Assembly	3569	na
scaffold1317	unplaced-scaffold	na	na	JH471878.1	=	NW_005802636.1	Primary Assembly	3530	na
scaffold1318	unplaced-scaffold	na	na	JH471879.1	=	NW_005802635.1	Primary Assembly	3498	na
scaffold1319	unplaced-scaffold	na	na	JH471880.1	=	NW_005802634.1	Primary Assembly	3457	na
scaffold1320	unplaced-scaffold	na	na	JH471881.1	=	NW_005802633.1	Primary Assembly	3435	na
scaffold1321	unplaced-scaffold	na	na	JH471882.1	=	NW_005802632.1	Primary Assembly	3422	na
scaffold1322	unplaced-scaffold	na	na	JH471883.1	=	NW_005802631.1	Primary Assembly	3416	na
scaffold1323	unplaced-scaffold	na	na	JH471884.1	=	NW_005802630.1	Primary Assembly	3413	na
scaffold1324	unplaced-scaffold	na	na	JH471885.1	=	NW_005802629.1	Primary Assembly	3410	na
scaffold1325	unplaced-scaffold	na	na	JH471886.1	=	NW_005802628.1	Primary Assembly	3405	na
scaffold1326	unplaced-scaffold	na	na	JH471887.1	=	NW_005802627.1	Primary Assembly	3401	na
scaffold1327	unplaced-scaffold	na	na	JH471888.1	=	NW_005802626.1	Primary Assembly	3373	na
scaffold1328	unplaced-scaffold	na	na	JH471889.1	=	NW_005802625.1	Primary Assembly	3355	na
scaffold1329	unplaced-scaffold	na	na	JH471890.1	=	NW_005802624.1	Primary Assembly	3353	na
scaffold1330	unplaced-scaffold	na	na	JH471891.1	=	NW_005802623.1	Primary Assembly	3343	na
scaffold1331	unplaced-scaffold	na	na	JH471892.1	=	NW_005802622.1	Primary Assembly	3343	na
scaffold1332	unplaced-scaffold	na	na	JH471893.1	=	NW_005802621.1	Primary Assembly	3334	na
scaffold1333	unplaced-scaffold	na	na	JH471894.1	=	NW_005802620.1	Primary Assembly	3312	na
scaffold1334	unplaced-scaffold	na	na	JH471895.1	=	NW_005802619.1	Primary Assembly	3307	na
scaffold1335	unplaced-scaffold	na	na	JH471896.1	=	NW_005802618.1	Primary Assembly	3285	na
scaffold1336	unplaced-scaffold	na	na	JH471897.1	=	NW_005802617.1	Primary Assembly	3283	na
scaffold1337	unplaced-scaffold	na	na	JH471898.1	=	NW_005802616.1	Primary Assembly	3247	na
scaffold1338	unplaced-scaffold	na	na	JH471899.1	=	NW_005802615.1	Primary Assembly	3246	na
scaffold1339	unplaced-scaffold	na	na	JH471900.1	=	NW_005802614.1	Primary Assembly	3246	na
scaffold1340	unplaced-scaffold	na	na	JH471901.1	=	NW_005802613.1	Primary Assembly	3244	na
scaffold1341	unplaced-scaffold	na	na	JH471902.1	=	NW_005802612.1	Primary Assembly	3242	na
scaffold1342	unplaced-scaffold	na	na	JH471903.1	=	NW_005802611.1	Primary Assembly	3220	na
scaffold1343	unplaced-scaffold	na	na	JH471904.1	=	NW_005802610.1	Primary Assembly	3171	na
scaffold1344	unplaced-scaffold	na	na	JH471905.1	=	NW_005802609.1	Primary Assembly	3154	na
scaffold1345	unplaced-scaffold	na	na	JH471906.1	=	NW_005802608.1	Primary Assembly	3150	na
scaffold1346	unplaced-scaffold	na	na	JH471907.1	=	NW_005802607.1	Primary Assembly	3125	na
scaffold1347	unplaced-scaffold	na	na	JH471908.1	=	NW_005802606.1	Primary Assembly	3118	na
scaffold1348	unplaced-scaffold	na	na	JH471909.1	=	NW_005802605.1	Primary Assembly	3113	na
scaffold1349	unplaced-scaffold	na	na	JH471910.1	=	NW_005802604.1	Primary Assembly	3108	na
scaffold1350	unplaced-scaffold	na	na	JH471911.1	=	NW_005802603.1	Primary Assembly	3102	na
scaffold1351	unplaced-scaffold	na	na	JH471912.1	=	NW_005802602.1	Primary Assembly	3086	na
scaffold1352	unplaced-scaffold	na	na	JH471913.1	=	NW_005802601.1	Primary Assembly	3062	na
scaffold1353	unplaced-scaffold	na	na	JH471914.1	=	NW_005802600.1	Primary Assembly	3054	na
scaffold1354	unplaced-scaffold	na	na	JH471915.1	=	NW_005802599.1	Primary Assembly	3036	na
scaffold1355	unplaced-scaffold	na	na	JH471916.1	=	NW_005802598.1	Primary Assembly	3032	na
scaffold1356	unplaced-scaffold	na	na	JH471917.1	=	NW_005802597.1	Primary Assembly	3016	na
scaffold1357	unplaced-scaffold	na	na	JH471918.1	=	NW_005802596.1	Primary Assembly	2987	na
scaffold1358	unplaced-scaffold	na	na	JH471919.1	=	NW_005802595.1	Primary Assembly	2984	na
scaffold1359	unplaced-scaffold	na	na	JH471920.1	=	NW_005802594.1	Primary Assembly	2943	na
scaffold1360	unplaced-scaffold	na	na	JH471921.1	=	NW_005802593.1	Primary Assembly	2930	na
scaffold1361	unplaced-scaffold	na	na	JH471922.1	=	NW_005802592.1	Primary Assembly	2917	na
scaffold1362	unplaced-scaffold	na	na	JH471923.1	=	NW_005802591.1	Primary Assembly	2911	na
scaffold1363	unplaced-scaffold	na	na	JH471924.1	=	NW_005802590.1	Primary Assembly	2910	na
scaffold1364	unplaced-scaffold	na	na	JH471925.1	=	NW_005802589.1	Primary Assembly	2894	na
scaffold1365	unplaced-scaffold	na	na	JH471926.1	=	NW_005802588.1	Primary Assembly	2885	na
scaffold1366	unplaced-scaffold	na	na	JH471927.1	=	NW_005802587.1	Primary Assembly	2848	na
scaffold1367	unplaced-scaffold	na	na	JH471928.1	=	NW_005802586.1	Primary Assembly	2846	na
scaffold1368	unplaced-scaffold	na	na	JH471929.1	=	NW_005802585.1	Primary Assembly	2819	na
scaffold1369	unplaced-scaffold	na	na	JH471930.1	=	NW_005802584.1	Primary Assembly	2817	na
scaffold1370	unplaced-scaffold	na	na	JH471931.1	=	NW_005802583.1	Primary Assembly	2794	na
scaffold1371	unplaced-scaffold	na	na	JH471932.1	=	NW_005802582.1	Primary Assembly	2790	na
scaffold1372	unplaced-scaffold	na	na	JH471933.1	=	NW_005802581.1	Primary Assembly	2779	na
scaffold1373	unplaced-scaffold	na	na	JH471934.1	=	NW_005802580.1	Primary Assembly	2772	na
scaffold1374	unplaced-scaffold	na	na	JH471935.1	=	NW_005802579.1	Primary Assembly	2721	na
scaffold1375	unplaced-scaffold	na	na	JH471936.1	=	NW_005802578.1	Primary Assembly	2710	na
scaffold1376	unplaced-scaffold	na	na	JH471937.1	=	NW_005802577.1	Primary Assembly	2708	na
scaffold1377	unplaced-scaffold	na	na	JH471938.1	=	NW_005802576.1	Primary Assembly	2686	na
scaffold1378	unplaced-scaffold	na	na	JH471939.1	=	NW_005802575.1	Primary Assembly	2662	na
scaffold1379	unplaced-scaffold	na	na	JH471940.1	=	NW_005802574.1	Primary Assembly	2652	na
scaffold1380	unplaced-scaffold	na	na	JH471941.1	=	NW_005802573.1	Primary Assembly	2648	na
scaffold1381	unplaced-scaffold	na	na	JH471942.1	=	NW_005802572.1	Primary Assembly	2643	na
scaffold1382	unplaced-scaffold	na	na	JH471943.1	=	NW_005802571.1	Primary Assembly	2628	na
scaffold1383	unplaced-scaffold	na	na	JH471944.1	=	NW_005802570.1	Primary Assembly	2620	na
scaffold1384	unplaced-scaffold	na	na	JH471945.1	=	NW_005802569.1	Primary Assembly	2615	na
scaffold1385	unplaced-scaffold	na	na	JH471946.1	=	NW_005802568.1	Primary Assembly	2600	na
scaffold1386	unplaced-scaffold	na	na	JH471947.1	=	NW_005802567.1	Primary Assembly	2593	na
scaffold1387	unplaced-scaffold	na	na	JH471948.1	=	NW_005802566.1	Primary Assembly	2583	na
scaffold1388	unplaced-scaffold	na	na	JH471949.1	=	NW_005802565.1	Primary Assembly	2572	na
scaffold1389	unplaced-scaffold	na	na	JH471950.1	=	NW_005802564.1	Primary Assembly	2566	na
scaffold1390	unplaced-scaffold	na	na	JH471951.1	=	NW_005802563.1	Primary Assembly	2541	na
scaffold1391	unplaced-scaffold	na	na	JH471952.1	=	NW_005802562.1	Primary Assembly	2538	na
scaffold1392	unplaced-scaffold	na	na	JH471953.1	=	NW_005802561.1	Primary Assembly	2532	na
scaffold1393	unplaced-scaffold	na	na	JH471954.1	=	NW_005802560.1	Primary Assembly	2512	na
scaffold1394	unplaced-scaffold	na	na	JH471955.1	=	NW_005802559.1	Primary Assembly	2509	na
scaffold1395	unplaced-scaffold	na	na	JH471956.1	=	NW_005802558.1	Primary Assembly	2498	na
scaffold1396	unplaced-scaffold	na	na	JH471957.1	=	NW_005802557.1	Primary Assembly	2492	na
scaffold1397	unplaced-scaffold	na	na	JH471958.1	=	NW_005802556.1	Primary Assembly	2482	na
scaffold1398	unplaced-scaffold	na	na	JH471959.1	=	NW_005802555.1	Primary Assembly	2475	na
scaffold1399	unplaced-scaffold	na	na	JH471960.1	=	NW_005802554.1	Primary Assembly	2454	na
scaffold1400	unplaced-scaffold	na	na	JH471961.1	=	NW_005802553.1	Primary Assembly	2433	na
scaffold1401	unplaced-scaffold	na	na	JH471962.1	=	NW_005802552.1	Primary Assembly	2433	na
scaffold1402	unplaced-scaffold	na	na	JH471963.1	=	NW_005802551.1	Primary Assembly	2427	na
scaffold1403	unplaced-scaffold	na	na	JH471964.1	=	NW_005802550.1	Primary Assembly	2408	na
scaffold1404	unplaced-scaffold	na	na	JH471965.1	=	NW_005802549.1	Primary Assembly	2406	na
scaffold1405	unplaced-scaffold	na	na	JH471966.1	=	NW_005802548.1	Primary Assembly	2402	na
scaffold1406	unplaced-scaffold	na	na	JH471967.1	=	NW_005802547.1	Primary Assembly	2400	na
scaffold1407	unplaced-scaffold	na	na	JH471968.1	=	NW_005802546.1	Primary Assembly	2396	na
scaffold1408	unplaced-scaffold	na	na	JH471969.1	=	NW_005802545.1	Primary Assembly	2395	na
scaffold1409	unplaced-scaffold	na	na	JH471970.1	=	NW_005802544.1	Primary Assembly	2383	na
scaffold1410	unplaced-scaffold	na	na	JH471971.1	=	NW_005802543.1	Primary Assembly	2377	na
scaffold1411	unplaced-scaffold	na	na	JH471972.1	=	NW_005802542.1	Primary Assembly	2376	na
scaffold1412	unplaced-scaffold	na	na	JH471973.1	=	NW_005802541.1	Primary Assembly	2374	na
scaffold1413	unplaced-scaffold	na	na	JH471974.1	=	NW_005802540.1	Primary Assembly	2367	na
scaffold1414	unplaced-scaffold	na	na	JH471975.1	=	NW_005802539.1	Primary Assembly	2341	na
scaffold1415	unplaced-scaffold	na	na	JH471976.1	=	NW_005802538.1	Primary Assembly	2340	na
scaffold1416	unplaced-scaffold	na	na	JH471977.1	=	NW_005802537.1	Primary Assembly	2333	na
scaffold1417	unplaced-scaffold	na	na	JH471978.1	=	NW_005802536.1	Primary Assembly	2332	na
scaffold1418	unplaced-scaffold	na	na	JH471979.1	=	NW_005802535.1	Primary Assembly	2316	na
scaffold1419	unplaced-scaffold	na	na	JH471980.1	=	NW_005802534.1	Primary Assembly	2304	na
scaffold1420	unplaced-scaffold	na	na	JH471981.1	=	NW_005802533.1	Primary Assembly	2298	na
scaffold1421	unplaced-scaffold	na	na	JH471982.1	=	NW_005802532.1	Primary Assembly	2293	na
scaffold1422	unplaced-scaffold	na	na	JH471983.1	=	NW_005802531.1	Primary Assembly	2293	na
scaffold1423	unplaced-scaffold	na	na	JH471984.1	=	NW_005802530.1	Primary Assembly	2292	na
scaffold1424	unplaced-scaffold	na	na	JH471985.1	=	NW_005802529.1	Primary Assembly	2286	na
scaffold1425	unplaced-scaffold	na	na	JH471986.1	=	NW_005802528.1	Primary Assembly	2277	na
scaffold1426	unplaced-scaffold	na	na	JH471987.1	=	NW_005802527.1	Primary Assembly	2275	na
scaffold1427	unplaced-scaffold	na	na	JH471988.1	=	NW_005802526.1	Primary Assembly	2260	na
scaffold1428	unplaced-scaffold	na	na	JH471989.1	=	NW_005802525.1	Primary Assembly	2219	na
scaffold1429	unplaced-scaffold	na	na	JH471990.1	=	NW_005802524.1	Primary Assembly	2213	na
scaffold1430	unplaced-scaffold	na	na	JH471991.1	=	NW_005802523.1	Primary Assembly	2208	na
scaffold1431	unplaced-scaffold	na	na	JH471992.1	=	NW_005802522.1	Primary Assembly	2192	na
scaffold1432	unplaced-scaffold	na	na	JH471993.1	=	NW_005802521.1	Primary Assembly	2168	na
scaffold1433	unplaced-scaffold	na	na	JH471994.1	=	NW_005802520.1	Primary Assembly	2166	na
scaffold1434	unplaced-scaffold	na	na	JH471995.1	=	NW_005802519.1	Primary Assembly	2151	na
scaffold1435	unplaced-scaffold	na	na	JH471996.1	=	NW_005802518.1	Primary Assembly	2149	na
scaffold1436	unplaced-scaffold	na	na	JH471997.1	=	NW_005802517.1	Primary Assembly	2147	na
scaffold1437	unplaced-scaffold	na	na	JH471998.1	=	NW_005802516.1	Primary Assembly	2145	na
scaffold1438	unplaced-scaffold	na	na	JH471999.1	=	NW_005802515.1	Primary Assembly	2132	na
scaffold1439	unplaced-scaffold	na	na	JH472000.1	=	NW_005802514.1	Primary Assembly	2099	na
scaffold1440	unplaced-scaffold	na	na	JH472001.1	=	NW_005802513.1	Primary Assembly	2077	na
scaffold1441	unplaced-scaffold	na	na	JH472002.1	=	NW_005802512.1	Primary Assembly	2046	na
scaffold1442	unplaced-scaffold	na	na	JH472003.1	=	NW_005802511.1	Primary Assembly	2034	na
scaffold1443	unplaced-scaffold	na	na	JH472004.1	=	NW_005802510.1	Primary Assembly	2029	na
scaffold1444	unplaced-scaffold	na	na	JH472005.1	=	NW_005802509.1	Primary Assembly	2024	na
scaffold1445	unplaced-scaffold	na	na	JH472006.1	=	NW_005802508.1	Primary Assembly	2023	na
scaffold1446	unplaced-scaffold	na	na	JH472007.1	=	NW_005802507.1	Primary Assembly	2005	na
scaffold1447	unplaced-scaffold	na	na	JH472008.1	=	NW_005802506.1	Primary Assembly	2001	na
scaffold1448	unplaced-scaffold	na	na	JH472009.1	=	NW_005802505.1	Primary Assembly	1991	na
scaffold1449	unplaced-scaffold	na	na	JH472010.1	=	NW_005802504.1	Primary Assembly	1972	na
scaffold1450	unplaced-scaffold	na	na	JH472011.1	=	NW_005802503.1	Primary Assembly	1958	na
scaffold1451	unplaced-scaffold	na	na	JH472012.1	=	NW_005802502.1	Primary Assembly	1933	na
scaffold1452	unplaced-scaffold	na	na	JH472013.1	=	NW_005802501.1	Primary Assembly	1925	na
scaffold1453	unplaced-scaffold	na	na	JH472014.1	=	NW_005802500.1	Primary Assembly	1919	na
scaffold1454	unplaced-scaffold	na	na	JH472015.1	=	NW_005802499.1	Primary Assembly	1917	na
scaffold1455	unplaced-scaffold	na	na	JH472016.1	=	NW_005802498.1	Primary Assembly	1916	na
scaffold1456	unplaced-scaffold	na	na	JH472017.1	=	NW_005802497.1	Primary Assembly	1890	na
scaffold1457	unplaced-scaffold	na	na	JH472018.1	=	NW_005802496.1	Primary Assembly	1881	na
scaffold1458	unplaced-scaffold	na	na	JH472019.1	=	NW_005802495.1	Primary Assembly	1855	na
scaffold1459	unplaced-scaffold	na	na	JH472020.1	=	NW_005802494.1	Primary Assembly	1836	na
scaffold1460	unplaced-scaffold	na	na	JH472021.1	=	NW_005802493.1	Primary Assembly	1829	na
scaffold1461	unplaced-scaffold	na	na	JH472022.1	=	NW_005802492.1	Primary Assembly	1818	na
scaffold1462	unplaced-scaffold	na	na	JH472023.1	=	NW_005802491.1	Primary Assembly	1814	na
scaffold1463	unplaced-scaffold	na	na	JH472024.1	=	NW_005802490.1	Primary Assembly	1795	na
scaffold1464	unplaced-scaffold	na	na	JH472025.1	=	NW_005802489.1	Primary Assembly	1792	na
scaffold1465	unplaced-scaffold	na	na	JH472026.1	=	NW_005802488.1	Primary Assembly	1789	na
scaffold1466	unplaced-scaffold	na	na	JH472027.1	=	NW_005802487.1	Primary Assembly	1786	na
scaffold1467	unplaced-scaffold	na	na	JH472028.1	=	NW_005802486.1	Primary Assembly	1782	na
scaffold1468	unplaced-scaffold	na	na	JH472029.1	=	NW_005802485.1	Primary Assembly	1774	na
scaffold1469	unplaced-scaffold	na	na	JH472030.1	=	NW_005802484.1	Primary Assembly	1766	na
scaffold1470	unplaced-scaffold	na	na	JH472031.1	=	NW_005802483.1	Primary Assembly	1757	na
scaffold1471	unplaced-scaffold	na	na	JH472032.1	=	NW_005802482.1	Primary Assembly	1754	na
scaffold1472	unplaced-scaffold	na	na	JH472033.1	=	NW_005802481.1	Primary Assembly	1742	na
scaffold1473	unplaced-scaffold	na	na	JH472034.1	=	NW_005802480.1	Primary Assembly	1739	na
scaffold1474	unplaced-scaffold	na	na	JH472035.1	=	NW_005802479.1	Primary Assembly	1732	na
scaffold1475	unplaced-scaffold	na	na	JH472036.1	=	NW_005802478.1	Primary Assembly	1720	na
scaffold1476	unplaced-scaffold	na	na	JH472037.1	=	NW_005802477.1	Primary Assembly	1710	na
scaffold1477	unplaced-scaffold	na	na	JH472038.1	=	NW_005802476.1	Primary Assembly	1706	na
scaffold1478	unplaced-scaffold	na	na	JH472039.1	=	NW_005802475.1	Primary Assembly	1690	na
scaffold1479	unplaced-scaffold	na	na	JH472040.1	=	NW_005802474.1	Primary Assembly	1683	na
scaffold1480	unplaced-scaffold	na	na	JH472041.1	=	NW_005802473.1	Primary Assembly	1679	na
scaffold1481	unplaced-scaffold	na	na	JH472042.1	=	NW_005802472.1	Primary Assembly	1676	na
scaffold1482	unplaced-scaffold	na	na	JH472043.1	=	NW_005802471.1	Primary Assembly	1663	na
scaffold1483	unplaced-scaffold	na	na	JH472044.1	=	NW_005802470.1	Primary Assembly	1663	na
scaffold1484	unplaced-scaffold	na	na	JH472045.1	=	NW_005802469.1	Primary Assembly	1663	na
scaffold1485	unplaced-scaffold	na	na	JH472046.1	=	NW_005802468.1	Primary Assembly	1634	na
scaffold1486	unplaced-scaffold	na	na	JH472047.1	=	NW_005802467.1	Primary Assembly	1614	na
scaffold1487	unplaced-scaffold	na	na	JH472048.1	=	NW_005802466.1	Primary Assembly	1614	na
scaffold1488	unplaced-scaffold	na	na	JH472049.1	=	NW_005802465.1	Primary Assembly	1611	na
scaffold1489	unplaced-scaffold	na	na	JH472050.1	=	NW_005802464.1	Primary Assembly	1610	na
scaffold1490	unplaced-scaffold	na	na	JH472051.1	=	NW_005802463.1	Primary Assembly	1604	na
scaffold1491	unplaced-scaffold	na	na	JH472052.1	=	NW_005802462.1	Primary Assembly	1595	na
scaffold1492	unplaced-scaffold	na	na	JH472053.1	=	NW_005802461.1	Primary Assembly	1591	na
scaffold1493	unplaced-scaffold	na	na	JH472054.1	=	NW_005802460.1	Primary Assembly	1587	na
scaffold1494	unplaced-scaffold	na	na	JH472055.1	=	NW_005802459.1	Primary Assembly	1586	na
scaffold1495	unplaced-scaffold	na	na	JH472056.1	=	NW_005802458.1	Primary Assembly	1585	na
scaffold1496	unplaced-scaffold	na	na	JH472057.1	=	NW_005802457.1	Primary Assembly	1585	na
scaffold1497	unplaced-scaffold	na	na	JH472058.1	=	NW_005802456.1	Primary Assembly	1584	na
scaffold1498	unplaced-scaffold	na	na	JH472059.1	=	NW_005802455.1	Primary Assembly	1572	na
scaffold1499	unplaced-scaffold	na	na	JH472060.1	=	NW_005802454.1	Primary Assembly	1565	na
scaffold1500	unplaced-scaffold	na	na	JH472061.1	=	NW_005802453.1	Primary Assembly	1547	na
scaffold1501	unplaced-scaffold	na	na	JH472062.1	=	NW_005802452.1	Primary Assembly	1543	na
scaffold1502	unplaced-scaffold	na	na	JH472063.1	=	NW_005802451.1	Primary Assembly	1539	na
scaffold1503	unplaced-scaffold	na	na	JH472064.1	=	NW_005802450.1	Primary Assembly	1518	na
scaffold1504	unplaced-scaffold	na	na	JH472065.1	=	NW_005802449.1	Primary Assembly	1505	na
scaffold1505	unplaced-scaffold	na	na	JH472066.1	=	NW_005802448.1	Primary Assembly	1500	na
scaffold1506	unplaced-scaffold	na	na	JH472067.1	=	NW_005802447.1	Primary Assembly	1484	na
scaffold1507	unplaced-scaffold	na	na	JH472068.1	=	NW_005802446.1	Primary Assembly	1470	na
scaffold1508	unplaced-scaffold	na	na	JH472069.1	=	NW_005802445.1	Primary Assembly	1464	na
scaffold1509	unplaced-scaffold	na	na	JH472070.1	=	NW_005802444.1	Primary Assembly	1459	na
scaffold1510	unplaced-scaffold	na	na	JH472071.1	=	NW_005802443.1	Primary Assembly	1450	na
scaffold1511	unplaced-scaffold	na	na	JH472072.1	=	NW_005802442.1	Primary Assembly	1441	na
scaffold1512	unplaced-scaffold	na	na	JH472073.1	=	NW_005802441.1	Primary Assembly	1438	na
scaffold1513	unplaced-scaffold	na	na	JH472074.1	=	NW_005802440.1	Primary Assembly	1419	na
scaffold1514	unplaced-scaffold	na	na	JH472075.1	=	NW_005802439.1	Primary Assembly	1410	na
scaffold1515	unplaced-scaffold	na	na	JH472076.1	=	NW_005802438.1	Primary Assembly	1408	na
scaffold1516	unplaced-scaffold	na	na	JH472077.1	=	NW_005802437.1	Primary Assembly	1408	na
scaffold1517	unplaced-scaffold	na	na	JH472078.1	=	NW_005802436.1	Primary Assembly	1404	na
scaffold1518	unplaced-scaffold	na	na	JH472079.1	=	NW_005802435.1	Primary Assembly	1395	na
scaffold1519	unplaced-scaffold	na	na	JH472080.1	=	NW_005802434.1	Primary Assembly	1394	na
scaffold1520	unplaced-scaffold	na	na	JH472081.1	=	NW_005802433.1	Primary Assembly	1394	na
scaffold1521	unplaced-scaffold	na	na	JH472082.1	=	NW_005802432.1	Primary Assembly	1393	na
scaffold1522	unplaced-scaffold	na	na	JH472083.1	=	NW_005802431.1	Primary Assembly	1376	na
scaffold1523	unplaced-scaffold	na	na	JH472084.1	=	NW_005802430.1	Primary Assembly	1376	na
scaffold1524	unplaced-scaffold	na	na	JH472085.1	=	NW_005802429.1	Primary Assembly	1370	na
scaffold1525	unplaced-scaffold	na	na	JH472086.1	=	NW_005802428.1	Primary Assembly	1369	na
scaffold1526	unplaced-scaffold	na	na	JH472087.1	=	NW_005802427.1	Primary Assembly	1369	na
scaffold1527	unplaced-scaffold	na	na	JH472088.1	=	NW_005802426.1	Primary Assembly	1367	na
scaffold1528	unplaced-scaffold	na	na	JH472089.1	=	NW_005802425.1	Primary Assembly	1358	na
scaffold1529	unplaced-scaffold	na	na	JH472090.1	=	NW_005802424.1	Primary Assembly	1358	na
scaffold1530	unplaced-scaffold	na	na	JH472091.1	=	NW_005802423.1	Primary Assembly	1357	na
scaffold1531	unplaced-scaffold	na	na	JH472092.1	=	NW_005802422.1	Primary Assembly	1355	na
scaffold1532	unplaced-scaffold	na	na	JH472093.1	=	NW_005802421.1	Primary Assembly	1355	na
scaffold1533	unplaced-scaffold	na	na	JH472094.1	=	NW_005802420.1	Primary Assembly	1350	na
scaffold1534	unplaced-scaffold	na	na	JH472095.1	=	NW_005802419.1	Primary Assembly	1337	na
scaffold1535	unplaced-scaffold	na	na	JH472096.1	=	NW_005802418.1	Primary Assembly	1308	na
scaffold1536	unplaced-scaffold	na	na	JH472097.1	=	NW_005802417.1	Primary Assembly	1299	na
scaffold1537	unplaced-scaffold	na	na	JH472098.1	=	NW_005802416.1	Primary Assembly	1289	na
scaffold1538	unplaced-scaffold	na	na	JH472099.1	=	NW_005802415.1	Primary Assembly	1276	na
scaffold1539	unplaced-scaffold	na	na	JH472100.1	=	NW_005802414.1	Primary Assembly	1248	na
scaffold1540	unplaced-scaffold	na	na	JH472101.1	=	NW_005802413.1	Primary Assembly	1246	na
scaffold1541	unplaced-scaffold	na	na	JH472102.1	=	NW_005802412.1	Primary Assembly	1238	na
scaffold1542	unplaced-scaffold	na	na	JH472103.1	=	NW_005802411.1	Primary Assembly	1228	na
scaffold1543	unplaced-scaffold	na	na	JH472104.1	=	NW_005802410.1	Primary Assembly	1227	na
scaffold1544	unplaced-scaffold	na	na	JH472105.1	=	NW_005802409.1	Primary Assembly	1225	na
scaffold1545	unplaced-scaffold	na	na	JH472106.1	=	NW_005802408.1	Primary Assembly	1222	na
scaffold1546	unplaced-scaffold	na	na	JH472107.1	=	NW_005802407.1	Primary Assembly	1201	na
scaffold1547	unplaced-scaffold	na	na	JH472108.1	=	NW_005802406.1	Primary Assembly	1196	na
scaffold1548	unplaced-scaffold	na	na	JH472109.1	=	NW_005802405.1	Primary Assembly	1191	na
scaffold1549	unplaced-scaffold	na	na	JH472110.1	=	NW_005802404.1	Primary Assembly	1186	na
