# Assembly name:  Dunsal1 v. 2
# Organism name:  Dunaliella salina (green algae)
# Infraspecific name:  strain=CCAP 19/18
# Taxid:          3046
# BioSample:      SAMN02746051
# BioProject:     PRJNA32771
# Submitter:      JGI
# Date:           2020-07-10
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    NSFN02
# Assembly method: AllPaths-LG v. r52488
# Expected final version: no
# Genome coverage: 89.6x
# Sequencing technology: Illumina; Sanger
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_002284615.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002284625.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
DUNSAscaffold_1146	unplaced-scaffold	na	na	MU070581.1	<>	na	Primary Assembly	61795	na
DUNSAscaffold_1147	unplaced-scaffold	na	na	MU070582.1	<>	na	Primary Assembly	61673	na
DUNSAscaffold_1148	unplaced-scaffold	na	na	MU070583.1	<>	na	Primary Assembly	61666	na
DUNSAscaffold_1149	unplaced-scaffold	na	na	MU070584.1	<>	na	Primary Assembly	61330	na
DUNSAscaffold_1150	unplaced-scaffold	na	na	MU070585.1	<>	na	Primary Assembly	61291	na
DUNSAscaffold_1151	unplaced-scaffold	na	na	MU070586.1	<>	na	Primary Assembly	61095	na
DUNSAscaffold_1152	unplaced-scaffold	na	na	MU070587.1	<>	na	Primary Assembly	60975	na
DUNSAscaffold_1153	unplaced-scaffold	na	na	MU070588.1	<>	na	Primary Assembly	60723	na
DUNSAscaffold_1154	unplaced-scaffold	na	na	MU070589.1	<>	na	Primary Assembly	60687	na
DUNSAscaffold_1155	unplaced-scaffold	na	na	MU070590.1	<>	na	Primary Assembly	60525	na
DUNSAscaffold_1156	unplaced-scaffold	na	na	MU070591.1	<>	na	Primary Assembly	60354	na
DUNSAscaffold_1157	unplaced-scaffold	na	na	MU070592.1	<>	na	Primary Assembly	59889	na
DUNSAscaffold_1158	unplaced-scaffold	na	na	MU070593.1	<>	na	Primary Assembly	59720	na
DUNSAscaffold_1159	unplaced-scaffold	na	na	MU070594.1	<>	na	Primary Assembly	59609	na
DUNSAscaffold_1160	unplaced-scaffold	na	na	MU070595.1	<>	na	Primary Assembly	59564	na
DUNSAscaffold_1161	unplaced-scaffold	na	na	MU070596.1	<>	na	Primary Assembly	59368	na
DUNSAscaffold_1162	unplaced-scaffold	na	na	MU070597.1	<>	na	Primary Assembly	59242	na
DUNSAscaffold_1163	unplaced-scaffold	na	na	MU070598.1	<>	na	Primary Assembly	58976	na
DUNSAscaffold_1164	unplaced-scaffold	na	na	MU070599.1	<>	na	Primary Assembly	58751	na
DUNSAscaffold_1165	unplaced-scaffold	na	na	MU070600.1	<>	na	Primary Assembly	58689	na
DUNSAscaffold_1166	unplaced-scaffold	na	na	MU070601.1	<>	na	Primary Assembly	58383	na
DUNSAscaffold_1167	unplaced-scaffold	na	na	MU070602.1	<>	na	Primary Assembly	58366	na
DUNSAscaffold_1168	unplaced-scaffold	na	na	MU070603.1	<>	na	Primary Assembly	58336	na
DUNSAscaffold_1169	unplaced-scaffold	na	na	MU070604.1	<>	na	Primary Assembly	58164	na
DUNSAscaffold_1170	unplaced-scaffold	na	na	MU070605.1	<>	na	Primary Assembly	58079	na
DUNSAscaffold_1171	unplaced-scaffold	na	na	MU070606.1	<>	na	Primary Assembly	57854	na
DUNSAscaffold_1172	unplaced-scaffold	na	na	MU070607.1	<>	na	Primary Assembly	57842	na
DUNSAscaffold_1173	unplaced-scaffold	na	na	MU070608.1	<>	na	Primary Assembly	57682	na
DUNSAscaffold_1174	unplaced-scaffold	na	na	MU070609.1	<>	na	Primary Assembly	57481	na
DUNSAscaffold_1175	unplaced-scaffold	na	na	MU070610.1	<>	na	Primary Assembly	57264	na
DUNSAscaffold_1176	unplaced-scaffold	na	na	MU070611.1	<>	na	Primary Assembly	57231	na
DUNSAscaffold_1177	unplaced-scaffold	na	na	MU070612.1	<>	na	Primary Assembly	57155	na
DUNSAscaffold_1178	unplaced-scaffold	na	na	MU070613.1	<>	na	Primary Assembly	56644	na
DUNSAscaffold_1179	unplaced-scaffold	na	na	MU070614.1	<>	na	Primary Assembly	56530	na
DUNSAscaffold_1180	unplaced-scaffold	na	na	MU070615.1	<>	na	Primary Assembly	56482	na
DUNSAscaffold_1181	unplaced-scaffold	na	na	MU070616.1	<>	na	Primary Assembly	56372	na
DUNSAscaffold_1182	unplaced-scaffold	na	na	MU070617.1	<>	na	Primary Assembly	56137	na
DUNSAscaffold_1183	unplaced-scaffold	na	na	MU070618.1	<>	na	Primary Assembly	56121	na
DUNSAscaffold_1184	unplaced-scaffold	na	na	MU070619.1	<>	na	Primary Assembly	56016	na
DUNSAscaffold_1185	unplaced-scaffold	na	na	MU070620.1	<>	na	Primary Assembly	55958	na
DUNSAscaffold_1186	unplaced-scaffold	na	na	MU070621.1	<>	na	Primary Assembly	55907	na
DUNSAscaffold_1187	unplaced-scaffold	na	na	MU070622.1	<>	na	Primary Assembly	55904	na
DUNSAscaffold_1188	unplaced-scaffold	na	na	MU070623.1	<>	na	Primary Assembly	55899	na
DUNSAscaffold_1189	unplaced-scaffold	na	na	MU070624.1	<>	na	Primary Assembly	55794	na
DUNSAscaffold_1190	unplaced-scaffold	na	na	MU070625.1	<>	na	Primary Assembly	55675	na
DUNSAscaffold_1191	unplaced-scaffold	na	na	MU070626.1	<>	na	Primary Assembly	55591	na
DUNSAscaffold_1192	unplaced-scaffold	na	na	MU070627.1	<>	na	Primary Assembly	55499	na
DUNSAscaffold_1193	unplaced-scaffold	na	na	MU070628.1	<>	na	Primary Assembly	55464	na
DUNSAscaffold_1194	unplaced-scaffold	na	na	MU070629.1	<>	na	Primary Assembly	55453	na
DUNSAscaffold_1195	unplaced-scaffold	na	na	MU070630.1	<>	na	Primary Assembly	55297	na
DUNSAscaffold_1196	unplaced-scaffold	na	na	MU070631.1	<>	na	Primary Assembly	55095	na
DUNSAscaffold_1197	unplaced-scaffold	na	na	MU070632.1	<>	na	Primary Assembly	54997	na
DUNSAscaffold_1198	unplaced-scaffold	na	na	MU070633.1	<>	na	Primary Assembly	54935	na
DUNSAscaffold_1199	unplaced-scaffold	na	na	MU070634.1	<>	na	Primary Assembly	54852	na
DUNSAscaffold_1200	unplaced-scaffold	na	na	MU070635.1	<>	na	Primary Assembly	54792	na
DUNSAscaffold_1201	unplaced-scaffold	na	na	MU070636.1	<>	na	Primary Assembly	54763	na
DUNSAscaffold_1202	unplaced-scaffold	na	na	MU070637.1	<>	na	Primary Assembly	54360	na
DUNSAscaffold_1203	unplaced-scaffold	na	na	MU070638.1	<>	na	Primary Assembly	64436	na
DUNSAscaffold_1204	unplaced-scaffold	na	na	MU070639.1	<>	na	Primary Assembly	54038	na
DUNSAscaffold_1205	unplaced-scaffold	na	na	MU070640.1	<>	na	Primary Assembly	54035	na
DUNSAscaffold_1206	unplaced-scaffold	na	na	MU070641.1	<>	na	Primary Assembly	53937	na
DUNSAscaffold_1207	unplaced-scaffold	na	na	MU070642.1	<>	na	Primary Assembly	53917	na
DUNSAscaffold_1208	unplaced-scaffold	na	na	MU070643.1	<>	na	Primary Assembly	53811	na
DUNSAscaffold_1209	unplaced-scaffold	na	na	MU070644.1	<>	na	Primary Assembly	53582	na
DUNSAscaffold_1210	unplaced-scaffold	na	na	MU070645.1	<>	na	Primary Assembly	53330	na
DUNSAscaffold_1211	unplaced-scaffold	na	na	MU070646.1	<>	na	Primary Assembly	53026	na
DUNSAscaffold_1212	unplaced-scaffold	na	na	MU070647.1	<>	na	Primary Assembly	52783	na
DUNSAscaffold_1213	unplaced-scaffold	na	na	MU070648.1	<>	na	Primary Assembly	52745	na
DUNSAscaffold_1214	unplaced-scaffold	na	na	MU070649.1	<>	na	Primary Assembly	52539	na
DUNSAscaffold_1215	unplaced-scaffold	na	na	MU070650.1	<>	na	Primary Assembly	52473	na
DUNSAscaffold_1216	unplaced-scaffold	na	na	MU070651.1	<>	na	Primary Assembly	52401	na
DUNSAscaffold_1217	unplaced-scaffold	na	na	MU070652.1	<>	na	Primary Assembly	52201	na
DUNSAscaffold_1218	unplaced-scaffold	na	na	MU070653.1	<>	na	Primary Assembly	52172	na
DUNSAscaffold_1219	unplaced-scaffold	na	na	MU070654.1	<>	na	Primary Assembly	52145	na
DUNSAscaffold_1220	unplaced-scaffold	na	na	MU070655.1	<>	na	Primary Assembly	52005	na
DUNSAscaffold_1221	unplaced-scaffold	na	na	MU070656.1	<>	na	Primary Assembly	51983	na
DUNSAscaffold_1222	unplaced-scaffold	na	na	MU070657.1	<>	na	Primary Assembly	51969	na
DUNSAscaffold_1223	unplaced-scaffold	na	na	MU070658.1	<>	na	Primary Assembly	51879	na
DUNSAscaffold_1224	unplaced-scaffold	na	na	MU070659.1	<>	na	Primary Assembly	51560	na
DUNSAscaffold_1225	unplaced-scaffold	na	na	MU070660.1	<>	na	Primary Assembly	51560	na
DUNSAscaffold_1226	unplaced-scaffold	na	na	MU070661.1	<>	na	Primary Assembly	51342	na
DUNSAscaffold_1227	unplaced-scaffold	na	na	MU070662.1	<>	na	Primary Assembly	51122	na
DUNSAscaffold_1228	unplaced-scaffold	na	na	MU070663.1	<>	na	Primary Assembly	50882	na
DUNSAscaffold_1229	unplaced-scaffold	na	na	MU070664.1	<>	na	Primary Assembly	50436	na
DUNSAscaffold_1230	unplaced-scaffold	na	na	MU070665.1	<>	na	Primary Assembly	50346	na
DUNSAscaffold_1231	unplaced-scaffold	na	na	MU070666.1	<>	na	Primary Assembly	50236	na
DUNSAscaffold_1232	unplaced-scaffold	na	na	MU070667.1	<>	na	Primary Assembly	50190	na
DUNSAscaffold_1233	unplaced-scaffold	na	na	MU070668.1	<>	na	Primary Assembly	50153	na
DUNSAscaffold_1234	unplaced-scaffold	na	na	MU070669.1	<>	na	Primary Assembly	50129	na
DUNSAscaffold_1235	unplaced-scaffold	na	na	MU070670.1	<>	na	Primary Assembly	49960	na
DUNSAscaffold_1236	unplaced-scaffold	na	na	MU070671.1	<>	na	Primary Assembly	49883	na
DUNSAscaffold_1237	unplaced-scaffold	na	na	MU070672.1	<>	na	Primary Assembly	49793	na
DUNSAscaffold_1238	unplaced-scaffold	na	na	MU070673.1	<>	na	Primary Assembly	49706	na
DUNSAscaffold_1239	unplaced-scaffold	na	na	MU070674.1	<>	na	Primary Assembly	49559	na
DUNSAscaffold_1240	unplaced-scaffold	na	na	MU070675.1	<>	na	Primary Assembly	49220	na
DUNSAscaffold_1241	unplaced-scaffold	na	na	MU070676.1	<>	na	Primary Assembly	49154	na
DUNSAscaffold_1242	unplaced-scaffold	na	na	MU070677.1	<>	na	Primary Assembly	49100	na
DUNSAscaffold_1243	unplaced-scaffold	na	na	MU070678.1	<>	na	Primary Assembly	48929	na
DUNSAscaffold_1244	unplaced-scaffold	na	na	MU070679.1	<>	na	Primary Assembly	48734	na
DUNSAscaffold_1245	unplaced-scaffold	na	na	MU070680.1	<>	na	Primary Assembly	48657	na
DUNSAscaffold_1246	unplaced-scaffold	na	na	MU070681.1	<>	na	Primary Assembly	48655	na
DUNSAscaffold_1247	unplaced-scaffold	na	na	MU070682.1	<>	na	Primary Assembly	48540	na
DUNSAscaffold_1248	unplaced-scaffold	na	na	MU070683.1	<>	na	Primary Assembly	48385	na
DUNSAscaffold_1249	unplaced-scaffold	na	na	MU070684.1	<>	na	Primary Assembly	48257	na
DUNSAscaffold_1250	unplaced-scaffold	na	na	MU070685.1	<>	na	Primary Assembly	48195	na
DUNSAscaffold_1251	unplaced-scaffold	na	na	MU070686.1	<>	na	Primary Assembly	65419	na
DUNSAscaffold_1252	unplaced-scaffold	na	na	MU070687.1	<>	na	Primary Assembly	47691	na
DUNSAscaffold_1253	unplaced-scaffold	na	na	MU070688.1	<>	na	Primary Assembly	47585	na
DUNSAscaffold_1254	unplaced-scaffold	na	na	MU070689.1	<>	na	Primary Assembly	47461	na
DUNSAscaffold_1255	unplaced-scaffold	na	na	MU070690.1	<>	na	Primary Assembly	47433	na
DUNSAscaffold_1256	unplaced-scaffold	na	na	MU070691.1	<>	na	Primary Assembly	46891	na
DUNSAscaffold_1257	unplaced-scaffold	na	na	MU070692.1	<>	na	Primary Assembly	46640	na
DUNSAscaffold_1258	unplaced-scaffold	na	na	MU070693.1	<>	na	Primary Assembly	46339	na
DUNSAscaffold_1259	unplaced-scaffold	na	na	MU070694.1	<>	na	Primary Assembly	46227	na
DUNSAscaffold_1260	unplaced-scaffold	na	na	MU070695.1	<>	na	Primary Assembly	46220	na
DUNSAscaffold_1261	unplaced-scaffold	na	na	MU070696.1	<>	na	Primary Assembly	46183	na
DUNSAscaffold_1262	unplaced-scaffold	na	na	MU070697.1	<>	na	Primary Assembly	46167	na
DUNSAscaffold_1263	unplaced-scaffold	na	na	MU070698.1	<>	na	Primary Assembly	46056	na
DUNSAscaffold_1264	unplaced-scaffold	na	na	MU070699.1	<>	na	Primary Assembly	45742	na
DUNSAscaffold_1265	unplaced-scaffold	na	na	MU070700.1	<>	na	Primary Assembly	45700	na
DUNSAscaffold_1266	unplaced-scaffold	na	na	MU070701.1	<>	na	Primary Assembly	45455	na
DUNSAscaffold_1267	unplaced-scaffold	na	na	MU070702.1	<>	na	Primary Assembly	45328	na
DUNSAscaffold_1268	unplaced-scaffold	na	na	MU070703.1	<>	na	Primary Assembly	45257	na
DUNSAscaffold_1269	unplaced-scaffold	na	na	MU070704.1	<>	na	Primary Assembly	45144	na
DUNSAscaffold_1270	unplaced-scaffold	na	na	MU070705.1	<>	na	Primary Assembly	45080	na
DUNSAscaffold_1271	unplaced-scaffold	na	na	MU070706.1	<>	na	Primary Assembly	44842	na
DUNSAscaffold_1272	unplaced-scaffold	na	na	MU070707.1	<>	na	Primary Assembly	44763	na
DUNSAscaffold_1273	unplaced-scaffold	na	na	MU070708.1	<>	na	Primary Assembly	44678	na
DUNSAscaffold_1274	unplaced-scaffold	na	na	MU070709.1	<>	na	Primary Assembly	44672	na
DUNSAscaffold_1275	unplaced-scaffold	na	na	MU070710.1	<>	na	Primary Assembly	44348	na
DUNSAscaffold_1276	unplaced-scaffold	na	na	MU070711.1	<>	na	Primary Assembly	167182	na
DUNSAscaffold_1277	unplaced-scaffold	na	na	MU070712.1	<>	na	Primary Assembly	44304	na
DUNSAscaffold_1278	unplaced-scaffold	na	na	MU070713.1	<>	na	Primary Assembly	43592	na
DUNSAscaffold_1279	unplaced-scaffold	na	na	MU070714.1	<>	na	Primary Assembly	43513	na
DUNSAscaffold_1280	unplaced-scaffold	na	na	MU070715.1	<>	na	Primary Assembly	43215	na
DUNSAscaffold_1281	unplaced-scaffold	na	na	MU070716.1	<>	na	Primary Assembly	43186	na
DUNSAscaffold_1282	unplaced-scaffold	na	na	MU070717.1	<>	na	Primary Assembly	43121	na
DUNSAscaffold_1283	unplaced-scaffold	na	na	MU070718.1	<>	na	Primary Assembly	43105	na
DUNSAscaffold_1284	unplaced-scaffold	na	na	MU070719.1	<>	na	Primary Assembly	42804	na
DUNSAscaffold_1285	unplaced-scaffold	na	na	MU070720.1	<>	na	Primary Assembly	42755	na
DUNSAscaffold_1286	unplaced-scaffold	na	na	MU070721.1	<>	na	Primary Assembly	42429	na
DUNSAscaffold_1287	unplaced-scaffold	na	na	MU070722.1	<>	na	Primary Assembly	42366	na
DUNSAscaffold_1288	unplaced-scaffold	na	na	MU070723.1	<>	na	Primary Assembly	42252	na
DUNSAscaffold_1289	unplaced-scaffold	na	na	MU070724.1	<>	na	Primary Assembly	42208	na
DUNSAscaffold_1290	unplaced-scaffold	na	na	MU070725.1	<>	na	Primary Assembly	42161	na
DUNSAscaffold_1291	unplaced-scaffold	na	na	MU070726.1	<>	na	Primary Assembly	42153	na
DUNSAscaffold_1292	unplaced-scaffold	na	na	MU070727.1	<>	na	Primary Assembly	42144	na
DUNSAscaffold_1293	unplaced-scaffold	na	na	MU070728.1	<>	na	Primary Assembly	42066	na
DUNSAscaffold_1294	unplaced-scaffold	na	na	MU070729.1	<>	na	Primary Assembly	42023	na
DUNSAscaffold_1295	unplaced-scaffold	na	na	MU070730.1	<>	na	Primary Assembly	41927	na
DUNSAscaffold_1296	unplaced-scaffold	na	na	MU070731.1	<>	na	Primary Assembly	41835	na
DUNSAscaffold_1297	unplaced-scaffold	na	na	MU070732.1	<>	na	Primary Assembly	41657	na
DUNSAscaffold_1298	unplaced-scaffold	na	na	MU070733.1	<>	na	Primary Assembly	41637	na
DUNSAscaffold_1299	unplaced-scaffold	na	na	MU070734.1	<>	na	Primary Assembly	41229	na
DUNSAscaffold_1300	unplaced-scaffold	na	na	MU070735.1	<>	na	Primary Assembly	41059	na
DUNSAscaffold_1301	unplaced-scaffold	na	na	MU070736.1	<>	na	Primary Assembly	40908	na
DUNSAscaffold_1302	unplaced-scaffold	na	na	MU070737.1	<>	na	Primary Assembly	40712	na
DUNSAscaffold_1303	unplaced-scaffold	na	na	MU070738.1	<>	na	Primary Assembly	99019	na
DUNSAscaffold_1304	unplaced-scaffold	na	na	MU070739.1	<>	na	Primary Assembly	49012	na
DUNSAscaffold_1305	unplaced-scaffold	na	na	MU070740.1	<>	na	Primary Assembly	40282	na
DUNSAscaffold_1306	unplaced-scaffold	na	na	MU070741.1	<>	na	Primary Assembly	40212	na
DUNSAscaffold_1307	unplaced-scaffold	na	na	MU070742.1	<>	na	Primary Assembly	40144	na
DUNSAscaffold_1308	unplaced-scaffold	na	na	MU070743.1	<>	na	Primary Assembly	40128	na
DUNSAscaffold_1309	unplaced-scaffold	na	na	MU070744.1	<>	na	Primary Assembly	40117	na
DUNSAscaffold_1310	unplaced-scaffold	na	na	MU070745.1	<>	na	Primary Assembly	40005	na
DUNSAscaffold_1311	unplaced-scaffold	na	na	MU070746.1	<>	na	Primary Assembly	39981	na
DUNSAscaffold_1312	unplaced-scaffold	na	na	MU070747.1	<>	na	Primary Assembly	39971	na
DUNSAscaffold_1313	unplaced-scaffold	na	na	MU070748.1	<>	na	Primary Assembly	39909	na
DUNSAscaffold_1314	unplaced-scaffold	na	na	MU070749.1	<>	na	Primary Assembly	39882	na
DUNSAscaffold_1315	unplaced-scaffold	na	na	MU070750.1	<>	na	Primary Assembly	39822	na
DUNSAscaffold_1316	unplaced-scaffold	na	na	MU070751.1	<>	na	Primary Assembly	39811	na
DUNSAscaffold_1317	unplaced-scaffold	na	na	MU070752.1	<>	na	Primary Assembly	39459	na
DUNSAscaffold_1318	unplaced-scaffold	na	na	MU070753.1	<>	na	Primary Assembly	39436	na
DUNSAscaffold_1319	unplaced-scaffold	na	na	MU070754.1	<>	na	Primary Assembly	58572	na
DUNSAscaffold_1320	unplaced-scaffold	na	na	MU070755.1	<>	na	Primary Assembly	39249	na
DUNSAscaffold_1321	unplaced-scaffold	na	na	MU070756.1	<>	na	Primary Assembly	39038	na
DUNSAscaffold_1322	unplaced-scaffold	na	na	MU070757.1	<>	na	Primary Assembly	38984	na
DUNSAscaffold_1323	unplaced-scaffold	na	na	MU070758.1	<>	na	Primary Assembly	38948	na
DUNSAscaffold_1324	unplaced-scaffold	na	na	MU070759.1	<>	na	Primary Assembly	38862	na
DUNSAscaffold_1325	unplaced-scaffold	na	na	MU070760.1	<>	na	Primary Assembly	38786	na
DUNSAscaffold_1326	unplaced-scaffold	na	na	MU070761.1	<>	na	Primary Assembly	38755	na
DUNSAscaffold_1327	unplaced-scaffold	na	na	MU070762.1	<>	na	Primary Assembly	38728	na
DUNSAscaffold_1328	unplaced-scaffold	na	na	MU070763.1	<>	na	Primary Assembly	38703	na
DUNSAscaffold_1329	unplaced-scaffold	na	na	MU070764.1	<>	na	Primary Assembly	38689	na
DUNSAscaffold_1330	unplaced-scaffold	na	na	MU070765.1	<>	na	Primary Assembly	38646	na
DUNSAscaffold_1331	unplaced-scaffold	na	na	MU070766.1	<>	na	Primary Assembly	38606	na
DUNSAscaffold_1332	unplaced-scaffold	na	na	MU070767.1	<>	na	Primary Assembly	38571	na
DUNSAscaffold_1333	unplaced-scaffold	na	na	MU070768.1	<>	na	Primary Assembly	38559	na
DUNSAscaffold_1334	unplaced-scaffold	na	na	MU070769.1	<>	na	Primary Assembly	38444	na
DUNSAscaffold_1335	unplaced-scaffold	na	na	MU070770.1	<>	na	Primary Assembly	38264	na
DUNSAscaffold_1336	unplaced-scaffold	na	na	MU070771.1	<>	na	Primary Assembly	38137	na
DUNSAscaffold_1337	unplaced-scaffold	na	na	MU070772.1	<>	na	Primary Assembly	37697	na
DUNSAscaffold_1338	unplaced-scaffold	na	na	MU070773.1	<>	na	Primary Assembly	37470	na
DUNSAscaffold_1339	unplaced-scaffold	na	na	MU070774.1	<>	na	Primary Assembly	37468	na
DUNSAscaffold_1340	unplaced-scaffold	na	na	MU070775.1	<>	na	Primary Assembly	37211	na
DUNSAscaffold_1341	unplaced-scaffold	na	na	MU070776.1	<>	na	Primary Assembly	37200	na
DUNSAscaffold_1342	unplaced-scaffold	na	na	MU070777.1	<>	na	Primary Assembly	36994	na
DUNSAscaffold_1343	unplaced-scaffold	na	na	MU070778.1	<>	na	Primary Assembly	36993	na
DUNSAscaffold_1344	unplaced-scaffold	na	na	MU070779.1	<>	na	Primary Assembly	36824	na
DUNSAscaffold_1345	unplaced-scaffold	na	na	MU070780.1	<>	na	Primary Assembly	36763	na
DUNSAscaffold_1346	unplaced-scaffold	na	na	MU070781.1	<>	na	Primary Assembly	36721	na
DUNSAscaffold_1347	unplaced-scaffold	na	na	MU070782.1	<>	na	Primary Assembly	36667	na
DUNSAscaffold_1348	unplaced-scaffold	na	na	MU070783.1	<>	na	Primary Assembly	36665	na
DUNSAscaffold_1349	unplaced-scaffold	na	na	MU070784.1	<>	na	Primary Assembly	36650	na
DUNSAscaffold_1350	unplaced-scaffold	na	na	MU070785.1	<>	na	Primary Assembly	36456	na
DUNSAscaffold_1351	unplaced-scaffold	na	na	MU070786.1	<>	na	Primary Assembly	36415	na
DUNSAscaffold_1352	unplaced-scaffold	na	na	MU070787.1	<>	na	Primary Assembly	36284	na
DUNSAscaffold_1353	unplaced-scaffold	na	na	MU070788.1	<>	na	Primary Assembly	36252	na
DUNSAscaffold_1354	unplaced-scaffold	na	na	MU070789.1	<>	na	Primary Assembly	36220	na
DUNSAscaffold_1355	unplaced-scaffold	na	na	MU070790.1	<>	na	Primary Assembly	36061	na
DUNSAscaffold_1356	unplaced-scaffold	na	na	MU070791.1	<>	na	Primary Assembly	36040	na
DUNSAscaffold_1357	unplaced-scaffold	na	na	MU070792.1	<>	na	Primary Assembly	35761	na
DUNSAscaffold_1358	unplaced-scaffold	na	na	MU070793.1	<>	na	Primary Assembly	35635	na
DUNSAscaffold_1359	unplaced-scaffold	na	na	MU070794.1	<>	na	Primary Assembly	35614	na
DUNSAscaffold_1360	unplaced-scaffold	na	na	MU070795.1	<>	na	Primary Assembly	35501	na
DUNSAscaffold_1361	unplaced-scaffold	na	na	MU070796.1	<>	na	Primary Assembly	35500	na
DUNSAscaffold_1362	unplaced-scaffold	na	na	MU070797.1	<>	na	Primary Assembly	35480	na
DUNSAscaffold_1363	unplaced-scaffold	na	na	MU070798.1	<>	na	Primary Assembly	35438	na
DUNSAscaffold_1364	unplaced-scaffold	na	na	MU070799.1	<>	na	Primary Assembly	35332	na
DUNSAscaffold_1365	unplaced-scaffold	na	na	MU070800.1	<>	na	Primary Assembly	73484	na
DUNSAscaffold_1366	unplaced-scaffold	na	na	MU070801.1	<>	na	Primary Assembly	35107	na
DUNSAscaffold_1367	unplaced-scaffold	na	na	MU070802.1	<>	na	Primary Assembly	35076	na
DUNSAscaffold_1368	unplaced-scaffold	na	na	MU070803.1	<>	na	Primary Assembly	35056	na
DUNSAscaffold_1369	unplaced-scaffold	na	na	MU070804.1	<>	na	Primary Assembly	34903	na
DUNSAscaffold_1370	unplaced-scaffold	na	na	MU070805.1	<>	na	Primary Assembly	34879	na
DUNSAscaffold_1371	unplaced-scaffold	na	na	MU070806.1	<>	na	Primary Assembly	34872	na
DUNSAscaffold_1372	unplaced-scaffold	na	na	MU070807.1	<>	na	Primary Assembly	34583	na
DUNSAscaffold_1373	unplaced-scaffold	na	na	MU070808.1	<>	na	Primary Assembly	34559	na
DUNSAscaffold_1374	unplaced-scaffold	na	na	MU070809.1	<>	na	Primary Assembly	34437	na
DUNSAscaffold_1375	unplaced-scaffold	na	na	MU070810.1	<>	na	Primary Assembly	34338	na
DUNSAscaffold_1376	unplaced-scaffold	na	na	MU070811.1	<>	na	Primary Assembly	34269	na
DUNSAscaffold_1377	unplaced-scaffold	na	na	MU070812.1	<>	na	Primary Assembly	34207	na
DUNSAscaffold_1378	unplaced-scaffold	na	na	MU070813.1	<>	na	Primary Assembly	34086	na
DUNSAscaffold_1379	unplaced-scaffold	na	na	MU070814.1	<>	na	Primary Assembly	33909	na
DUNSAscaffold_1380	unplaced-scaffold	na	na	MU070815.1	<>	na	Primary Assembly	33723	na
DUNSAscaffold_1381	unplaced-scaffold	na	na	MU070816.1	<>	na	Primary Assembly	33573	na
DUNSAscaffold_1382	unplaced-scaffold	na	na	MU070817.1	<>	na	Primary Assembly	33346	na
DUNSAscaffold_1383	unplaced-scaffold	na	na	MU070818.1	<>	na	Primary Assembly	33328	na
DUNSAscaffold_1384	unplaced-scaffold	na	na	MU070819.1	<>	na	Primary Assembly	33322	na
DUNSAscaffold_1385	unplaced-scaffold	na	na	MU070820.1	<>	na	Primary Assembly	33319	na
DUNSAscaffold_1386	unplaced-scaffold	na	na	MU070821.1	<>	na	Primary Assembly	33307	na
DUNSAscaffold_1387	unplaced-scaffold	na	na	MU070822.1	<>	na	Primary Assembly	33161	na
DUNSAscaffold_1388	unplaced-scaffold	na	na	MU070823.1	<>	na	Primary Assembly	32982	na
DUNSAscaffold_1389	unplaced-scaffold	na	na	MU070824.1	<>	na	Primary Assembly	32809	na
DUNSAscaffold_1390	unplaced-scaffold	na	na	MU070825.1	<>	na	Primary Assembly	32681	na
DUNSAscaffold_1391	unplaced-scaffold	na	na	MU070826.1	<>	na	Primary Assembly	32554	na
DUNSAscaffold_1392	unplaced-scaffold	na	na	MU070827.1	<>	na	Primary Assembly	32458	na
DUNSAscaffold_1393	unplaced-scaffold	na	na	MU070828.1	<>	na	Primary Assembly	32211	na
DUNSAscaffold_1394	unplaced-scaffold	na	na	MU070829.1	<>	na	Primary Assembly	32172	na
DUNSAscaffold_1395	unplaced-scaffold	na	na	MU070830.1	<>	na	Primary Assembly	32063	na
DUNSAscaffold_1396	unplaced-scaffold	na	na	MU070831.1	<>	na	Primary Assembly	32021	na
DUNSAscaffold_1397	unplaced-scaffold	na	na	MU070832.1	<>	na	Primary Assembly	31999	na
DUNSAscaffold_1398	unplaced-scaffold	na	na	MU070833.1	<>	na	Primary Assembly	31968	na
DUNSAscaffold_1399	unplaced-scaffold	na	na	MU070834.1	<>	na	Primary Assembly	31885	na
DUNSAscaffold_1400	unplaced-scaffold	na	na	MU070835.1	<>	na	Primary Assembly	31854	na
DUNSAscaffold_1401	unplaced-scaffold	na	na	MU070836.1	<>	na	Primary Assembly	31745	na
DUNSAscaffold_1402	unplaced-scaffold	na	na	MU070837.1	<>	na	Primary Assembly	31622	na
DUNSAscaffold_1403	unplaced-scaffold	na	na	MU070838.1	<>	na	Primary Assembly	31618	na
DUNSAscaffold_1404	unplaced-scaffold	na	na	MU070839.1	<>	na	Primary Assembly	31534	na
